Mês/Ano,Região,Estado,Produto,Quantidade (m³)
11/2017,SUDESTE,Rio de Janeiro,ÓLEO DE SOJA (GLYCINE MAX),1439
11/2017,SUDESTE,São Paulo,ÓLEO DE SOJA (GLYCINE MAX),1609
11/2017,SUL,Paraná,ÓLEO DE SOJA (GLYCINE MAX),26480
11/2017,SUL,Rio Grande do Sul,ÓLEO DE SOJA (GLYCINE MAX),78274
11/2017,SUL,Santa Catarina,ÓLEO DE SOJA (GLYCINE MAX),10233
11/2017,CENTRO OESTE,Goiás,OUTROS MATERIAIS GRAXOS,1648
11/2017,CENTRO OESTE,Mato Grosso,OUTROS MATERIAIS GRAXOS,23044
11/2017,NORDESTE,Bahia,OUTROS MATERIAIS GRAXOS,1447
11/2017,SUDESTE,Minas Gerais,OUTROS MATERIAIS GRAXOS,4126
11/2017,SUDESTE,Rio de Janeiro,OUTROS MATERIAIS GRAXOS,169
11/2017,SUL,Paraná,OUTROS MATERIAIS GRAXOS,1871
11/2017,SUL,Rio Grande do Sul,OUTROS MATERIAIS GRAXOS,6528
10/2017,CENTRO OESTE,Goiás,GORDURA BOVINA,8490
10/2017,CENTRO OESTE,Mato Grosso,GORDURA BOVINA,455
10/2017,CENTRO OESTE,Mato Grosso do Sul,GORDURA BOVINA,2400
10/2017,NORDESTE,Bahia,GORDURA BOVINA,10733
10/2017,NORTE,Rondônia,GORDURA BOVINA,1009
10/2017,SUDESTE,Minas Gerais,GORDURA BOVINA,5418
10/2017,SUDESTE,Rio de Janeiro,GORDURA BOVINA,571
10/2017,SUDESTE,São Paulo,GORDURA BOVINA,9135
10/2017,SUL,Paraná,GORDURA BOVINA,10249
10/2017,SUL,Rio Grande do Sul,GORDURA BOVINA,18388
10/2017,CENTRO OESTE,Mato Grosso,GORDURA DE FRANGO,63
10/2017,CENTRO OESTE,Mato Grosso do Sul,GORDURA DE FRANGO,322
10/2017,SUDESTE,Minas Gerais,GORDURA DE FRANGO,1020
10/2017,SUDESTE,São Paulo,GORDURA DE FRANGO,36
10/2017,SUL,Paraná,GORDURA DE FRANGO,2496
10/2017,SUL,Rio Grande do Sul,GORDURA DE FRANGO,523
10/2017,CENTRO OESTE,Goiás,GORDURA DE PORCO,709
10/2017,SUDESTE,Minas Gerais,GORDURA DE PORCO,1
10/2017,SUDESTE,Rio de Janeiro,GORDURA DE PORCO,2226
10/2017,SUL,Paraná,GORDURA DE PORCO,2417
10/2017,SUL,Rio Grande do Sul,GORDURA DE PORCO,2770
10/2017,CENTRO OESTE,Goiás,ÓLEO DE ALGODÃO (GOSSYPIUM HIRSUT),1032
10/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE ALGODÃO (GOSSYPIUM HIRSUT),106
10/2017,NORDESTE,Bahia,ÓLEO DE ALGODÃO (GOSSYPIUM HIRSUT),1303
10/2017,SUL,Paraná,ÓLEO DE ALGODÃO (GOSSYPIUM HIRSUT),37
10/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE FRITURA USADO,103
10/2017,CENTRO OESTE,Mato Grosso do Sul,ÓLEO DE FRITURA USADO,827
10/2017,SUDESTE,Minas Gerais,ÓLEO DE FRITURA USADO,14
10/2017,SUDESTE,Rio de Janeiro,ÓLEO DE FRITURA USADO,2261
10/2017,SUDESTE,São Paulo,ÓLEO DE FRITURA USADO,2940
10/2017,SUL,Paraná,ÓLEO DE FRITURA USADO,54
10/2017,SUL,Rio Grande do Sul,ÓLEO DE FRITURA USADO,125
10/2017,CENTRO OESTE,Goiás,ÓLEO DE PALMA/DENDÊ (ELAEIS GUINEENSIS OU ELAEIS O,137
10/2017,NORDESTE,Bahia,ÓLEO DE PALMA/DENDÊ (ELAEIS GUINEENSIS OU ELAEIS O,10
10/2017,CENTRO OESTE,Goiás,ÓLEO DE SOJA (GLYCINE MAX),51633
10/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE SOJA (GLYCINE MAX),45362
10/2017,CENTRO OESTE,Mato Grosso do Sul,ÓLEO DE SOJA (GLYCINE MAX),18850
10/2017,NORDESTE,Bahia,ÓLEO DE SOJA (GLYCINE MAX),13344
10/2017,SUDESTE,Minas Gerais,ÓLEO DE SOJA (GLYCINE MAX),591
10/2017,SUDESTE,Rio de Janeiro,ÓLEO DE SOJA (GLYCINE MAX),1774
10/2017,SUDESTE,São Paulo,ÓLEO DE SOJA (GLYCINE MAX),5489
10/2017,SUL,Paraná,ÓLEO DE SOJA (GLYCINE MAX),27382
10/2017,SUL,Rio Grande do Sul,ÓLEO DE SOJA (GLYCINE MAX),88018
10/2017,SUL,Santa Catarina,ÓLEO DE SOJA (GLYCINE MAX),11083
10/2017,CENTRO OESTE,Goiás,OUTROS MATERIAIS GRAXOS,1450
10/2017,CENTRO OESTE,Mato Grosso,OUTROS MATERIAIS GRAXOS,22912
10/2017,NORDESTE,Bahia,OUTROS MATERIAIS GRAXOS,4232
10/2017,SUDESTE,Minas Gerais,OUTROS MATERIAIS GRAXOS,5085
10/2017,SUDESTE,Rio de Janeiro,OUTROS MATERIAIS GRAXOS,92
10/2017,SUL,Paraná,OUTROS MATERIAIS GRAXOS,1948
10/2017,SUL,Rio Grande do Sul,OUTROS MATERIAIS GRAXOS,6065
09/2017,CENTRO OESTE,Goiás,GORDURA BOVINA,7358
09/2017,CENTRO OESTE,Mato Grosso,GORDURA BOVINA,484
09/2017,CENTRO OESTE,Mato Grosso do Sul,GORDURA BOVINA,3489
09/2017,NORDESTE,Bahia,GORDURA BOVINA,6607
09/2017,NORTE,Rondônia,GORDURA BOVINA,1014
09/2017,SUDESTE,Minas Gerais,GORDURA BOVINA,4452
09/2017,SUDESTE,Rio de Janeiro,GORDURA BOVINA,650
09/2017,SUDESTE,São Paulo,GORDURA BOVINA,8067
09/2017,SUL,Paraná,GORDURA BOVINA,7805
09/2017,SUL,Rio Grande do Sul,GORDURA BOVINA,16060
09/2017,CENTRO OESTE,Mato Grosso,GORDURA DE FRANGO,118
09/2017,CENTRO OESTE,Mato Grosso do Sul,GORDURA DE FRANGO,369
09/2017,SUDESTE,Minas Gerais,GORDURA DE FRANGO,613
09/2017,SUL,Paraná,GORDURA DE FRANGO,2989
09/2017,SUL,Rio Grande do Sul,GORDURA DE FRANGO,134
09/2017,CENTRO OESTE,Goiás,GORDURA DE PORCO,778
09/2017,SUDESTE,Minas Gerais,GORDURA DE PORCO,750
09/2017,SUDESTE,Rio de Janeiro,GORDURA DE PORCO,1767
09/2017,SUL,Paraná,GORDURA DE PORCO,2102
09/2017,SUL,Rio Grande do Sul,GORDURA DE PORCO,2821
09/2017,CENTRO OESTE,Goiás,ÓLEO DE ALGODÃO (GOSSYPIUM HIRSUT),372
09/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE ALGODÃO (GOSSYPIUM HIRSUT),277
09/2017,NORDESTE,Bahia,ÓLEO DE ALGODÃO (GOSSYPIUM HIRSUT),327
09/2017,CENTRO OESTE,Goiás,ÓLEO DE FRITURA USADO,19
09/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE FRITURA USADO,51
09/2017,CENTRO OESTE,Mato Grosso do Sul,ÓLEO DE FRITURA USADO,363
09/2017,NORDESTE,Bahia,ÓLEO DE FRITURA USADO,34
09/2017,SUDESTE,Rio de Janeiro,ÓLEO DE FRITURA USADO,1849
09/2017,SUDESTE,São Paulo,ÓLEO DE FRITURA USADO,2879
09/2017,SUL,Paraná,ÓLEO DE FRITURA USADO,62
09/2017,SUL,Rio Grande do Sul,ÓLEO DE FRITURA USADO,154
09/2017,CENTRO OESTE,Goiás,ÓLEO DE PALMA/DENDÊ (ELAEIS GUINEENSIS OU ELAEIS O,666
09/2017,NORDESTE,Bahia,ÓLEO DE PALMA/DENDÊ (ELAEIS GUINEENSIS OU ELAEIS O,3382
09/2017,CENTRO OESTE,Goiás,ÓLEO DE SOJA (GLYCINE MAX),51868
09/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE SOJA (GLYCINE MAX),38110
09/2017,CENTRO OESTE,Mato Grosso do Sul,ÓLEO DE SOJA (GLYCINE MAX),24462
09/2017,NORDESTE,Bahia,ÓLEO DE SOJA (GLYCINE MAX),13578
09/2017,SUDESTE,Minas Gerais,ÓLEO DE SOJA (GLYCINE MAX),674
09/2017,SUDESTE,Rio de Janeiro,ÓLEO DE SOJA (GLYCINE MAX),1699
09/2017,SUDESTE,São Paulo,ÓLEO DE SOJA (GLYCINE MAX),6081
09/2017,SUL,Paraná,ÓLEO DE SOJA (GLYCINE MAX),26845
09/2017,SUL,Rio Grande do Sul,ÓLEO DE SOJA (GLYCINE MAX),84588
09/2017,SUL,Santa Catarina,ÓLEO DE SOJA (GLYCINE MAX),10321
09/2017,CENTRO OESTE,Goiás,OUTROS MATERIAIS GRAXOS,921
09/2017,CENTRO OESTE,Mato Grosso,OUTROS MATERIAIS GRAXOS,22513
09/2017,NORDESTE,Bahia,OUTROS MATERIAIS GRAXOS,4189
09/2017,SUDESTE,Minas Gerais,OUTROS MATERIAIS GRAXOS,3823
09/2017,SUL,Paraná,OUTROS MATERIAIS GRAXOS,1321
09/2017,SUL,Rio Grande do Sul,OUTROS MATERIAIS GRAXOS,5589
08/2017,CENTRO OESTE,Goiás,GORDURA BOVINA,8623
08/2017,CENTRO OESTE,Mato Grosso,GORDURA BOVINA,549
08/2017,CENTRO OESTE,Mato Grosso do Sul,GORDURA BOVINA,4663
08/2017,NORDESTE,Bahia,GORDURA BOVINA,11520
08/2017,NORTE,Rondônia,GORDURA BOVINA,427
08/2017,SUDESTE,Minas Gerais,GORDURA BOVINA,4446
08/2017,SUDESTE,Rio de Janeiro,GORDURA BOVINA,1060
08/2017,SUDESTE,São Paulo,GORDURA BOVINA,7687
08/2017,SUL,Paraná,GORDURA BOVINA,7024
08/2017,SUL,Rio Grande do Sul,GORDURA BOVINA,13194
08/2017,CENTRO OESTE,Mato Grosso,GORDURA DE FRANGO,82
08/2017,SUDESTE,Minas Gerais,GORDURA DE FRANGO,980
08/2017,SUL,Paraná,GORDURA DE FRANGO,3826
08/2017,SUL,Rio Grande do Sul,GORDURA DE FRANGO,356
08/2017,CENTRO OESTE,Goiás,GORDURA DE PORCO,524
08/2017,SUDESTE,Minas Gerais,GORDURA DE PORCO,623
08/2017,SUDESTE,Rio de Janeiro,GORDURA DE PORCO,1092
08/2017,SUL,Paraná,GORDURA DE PORCO,2112
08/2017,SUL,Rio Grande do Sul,GORDURA DE PORCO,1786
08/2017,NORDESTE,Bahia,ÓLEO DE ALGODÃO (GOSSYPIUM HIRSUT),323
08/2017,CENTRO OESTE,Goiás,ÓLEO DE FRITURA USADO,2
08/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE FRITURA USADO,91
08/2017,CENTRO OESTE,Mato Grosso do Sul,ÓLEO DE FRITURA USADO,36
08/2017,NORDESTE,Bahia,ÓLEO DE FRITURA USADO,31
08/2017,SUDESTE,Minas Gerais,ÓLEO DE FRITURA USADO,65
08/2017,SUDESTE,Rio de Janeiro,ÓLEO DE FRITURA USADO,1893
08/2017,SUDESTE,São Paulo,ÓLEO DE FRITURA USADO,732
08/2017,SUL,Paraná,ÓLEO DE FRITURA USADO,71
08/2017,SUL,Rio Grande do Sul,ÓLEO DE FRITURA USADO,191
08/2017,CENTRO OESTE,Goiás,ÓLEO DE PALMA/DENDÊ (ELAEIS GUINEENSIS OU ELAEIS O,80
08/2017,NORDESTE,Bahia,ÓLEO DE PALMA/DENDÊ (ELAEIS GUINEENSIS OU ELAEIS O,537
08/2017,CENTRO OESTE,Goiás,ÓLEO DE SOJA (GLYCINE MAX),56024
08/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE SOJA (GLYCINE MAX),43919
08/2017,CENTRO OESTE,Mato Grosso do Sul,ÓLEO DE SOJA (GLYCINE MAX),24044
08/2017,NORDESTE,Bahia,ÓLEO DE SOJA (GLYCINE MAX),13226
08/2017,SUDESTE,Minas Gerais,ÓLEO DE SOJA (GLYCINE MAX),2262
08/2017,SUDESTE,Rio de Janeiro,ÓLEO DE SOJA (GLYCINE MAX),1991
08/2017,SUDESTE,São Paulo,ÓLEO DE SOJA (GLYCINE MAX),7410
08/2017,SUL,Paraná,ÓLEO DE SOJA (GLYCINE MAX),26827
08/2017,SUL,Rio Grande do Sul,ÓLEO DE SOJA (GLYCINE MAX),83707
08/2017,SUL,Santa Catarina,ÓLEO DE SOJA (GLYCINE MAX),10592
08/2017,CENTRO OESTE,Goiás,OUTROS MATERIAIS GRAXOS,2358
08/2017,CENTRO OESTE,Mato Grosso,OUTROS MATERIAIS GRAXOS,18370
08/2017,NORDESTE,Bahia,OUTROS MATERIAIS GRAXOS,4134
08/2017,SUDESTE,Minas Gerais,OUTROS MATERIAIS GRAXOS,3505
08/2017,SUL,Paraná,OUTROS MATERIAIS GRAXOS,836
08/2017,SUL,Rio Grande do Sul,OUTROS MATERIAIS GRAXOS,4565
07/2017,CENTRO OESTE,Goiás,GORDURA BOVINA,8531
07/2017,CENTRO OESTE,Mato Grosso,GORDURA BOVINA,415
07/2017,CENTRO OESTE,Mato Grosso do Sul,GORDURA BOVINA,3128
07/2017,NORDESTE,Bahia,GORDURA BOVINA,7327
07/2017,NORTE,Rondônia,GORDURA BOVINA,474
07/2017,SUDESTE,Minas Gerais,GORDURA BOVINA,5386
07/2017,SUDESTE,Rio de Janeiro,GORDURA BOVINA,926
07/2017,SUDESTE,São Paulo,GORDURA BOVINA,4462
07/2017,SUL,Paraná,GORDURA BOVINA,7079
07/2017,SUL,Rio Grande do Sul,GORDURA BOVINA,10706
07/2017,CENTRO OESTE,Mato Grosso,GORDURA DE FRANGO,93
07/2017,SUDESTE,Minas Gerais,GORDURA DE FRANGO,474
07/2017,SUL,Paraná,GORDURA DE FRANGO,4037
07/2017,SUL,Rio Grande do Sul,GORDURA DE FRANGO,965
07/2017,CENTRO OESTE,Goiás,GORDURA DE PORCO,419
07/2017,SUDESTE,Minas Gerais,GORDURA DE PORCO,8
07/2017,SUDESTE,Rio de Janeiro,GORDURA DE PORCO,2022
07/2017,SUL,Paraná,GORDURA DE PORCO,1903
07/2017,SUL,Rio Grande do Sul,GORDURA DE PORCO,1368
07/2017,CENTRO OESTE,Goiás,ÓLEO DE ALGODÃO (GOSSYPIUM HIRSUT),504
07/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE ALGODÃO (GOSSYPIUM HIRSUT),48
07/2017,NORDESTE,Bahia,ÓLEO DE ALGODÃO (GOSSYPIUM HIRSUT),186
07/2017,CENTRO OESTE,Goiás,ÓLEO DE FRITURA USADO,13
07/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE FRITURA USADO,46
07/2017,CENTRO OESTE,Mato Grosso do Sul,ÓLEO DE FRITURA USADO,1182
07/2017,SUDESTE,Minas Gerais,ÓLEO DE FRITURA USADO,90
07/2017,SUDESTE,Rio de Janeiro,ÓLEO DE FRITURA USADO,2015
07/2017,SUDESTE,São Paulo,ÓLEO DE FRITURA USADO,1653
07/2017,SUL,Paraná,ÓLEO DE FRITURA USADO,44
07/2017,SUL,Rio Grande do Sul,ÓLEO DE FRITURA USADO,145
07/2017,CENTRO OESTE,Goiás,ÓLEO DE PALMA/DENDÊ (ELAEIS GUINEENSIS OU ELAEIS O,118
07/2017,NORDESTE,Bahia,ÓLEO DE PALMA/DENDÊ (ELAEIS GUINEENSIS OU ELAEIS O,3638
07/2017,CENTRO OESTE,Goiás,ÓLEO DE SOJA (GLYCINE MAX),56856
07/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE SOJA (GLYCINE MAX),41892
07/2017,CENTRO OESTE,Mato Grosso do Sul,ÓLEO DE SOJA (GLYCINE MAX),23810
07/2017,NORDESTE,Bahia,ÓLEO DE SOJA (GLYCINE MAX),12791
07/2017,SUDESTE,Minas Gerais,ÓLEO DE SOJA (GLYCINE MAX),1038
07/2017,SUDESTE,Rio de Janeiro,ÓLEO DE SOJA (GLYCINE MAX),1442
07/2017,SUDESTE,São Paulo,ÓLEO DE SOJA (GLYCINE MAX),5590
07/2017,SUL,Paraná,ÓLEO DE SOJA (GLYCINE MAX),27505
07/2017,SUL,Rio Grande do Sul,ÓLEO DE SOJA (GLYCINE MAX),83983
07/2017,SUL,Santa Catarina,ÓLEO DE SOJA (GLYCINE MAX),1053
07/2017,CENTRO OESTE,Goiás,OUTROS MATERIAIS GRAXOS,944
07/2017,CENTRO OESTE,Mato Grosso,OUTROS MATERIAIS GRAXOS,20030
07/2017,NORDESTE,Bahia,OUTROS MATERIAIS GRAXOS,660
07/2017,SUDESTE,Minas Gerais,OUTROS MATERIAIS GRAXOS,3379
07/2017,SUL,Paraná,OUTROS MATERIAIS GRAXOS,1110
07/2017,SUL,Rio Grande do Sul,OUTROS MATERIAIS GRAXOS,3028
06/2017,CENTRO OESTE,Goiás,GORDURA BOVINA,3340
06/2017,CENTRO OESTE,Mato Grosso,GORDURA BOVINA,480
06/2017,CENTRO OESTE,Mato Grosso do Sul,GORDURA BOVINA,2597
06/2017,NORDESTE,Bahia,GORDURA BOVINA,4789
06/2017,NORTE,Rondônia,GORDURA BOVINA,653
06/2017,SUDESTE,Minas Gerais,GORDURA BOVINA,5127
06/2017,SUDESTE,São Paulo,GORDURA BOVINA,7850
06/2017,SUL,Paraná,GORDURA BOVINA,10458
06/2017,SUL,Rio Grande do Sul,GORDURA BOVINA,13085
06/2017,CENTRO OESTE,Mato Grosso,GORDURA DE FRANGO,39
06/2017,SUDESTE,Minas Gerais,GORDURA DE FRANGO,329
06/2017,SUL,Paraná,GORDURA DE FRANGO,3499
06/2017,SUL,Rio Grande do Sul,GORDURA DE FRANGO,92
06/2017,CENTRO OESTE,Goiás,GORDURA DE PORCO,138
06/2017,CENTRO OESTE,Mato Grosso,GORDURA DE PORCO,42
06/2017,SUDESTE,Minas Gerais,GORDURA DE PORCO,547
06/2017,SUDESTE,Rio de Janeiro,GORDURA DE PORCO,74
06/2017,SUL,Paraná,GORDURA DE PORCO,1958
06/2017,SUL,Rio Grande do Sul,GORDURA DE PORCO,2732
06/2017,CENTRO OESTE,Goiás,ÓLEO DE ALGODÃO (GOSSYPIUM HIRSUT),433
06/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE ALGODÃO (GOSSYPIUM HIRSUT),24
06/2017,SUL,Rio Grande do Sul,ÓLEO DE COLZA/CANOLA (BRESSICA CAMPESTRIS),522
06/2017,CENTRO OESTE,Goiás,ÓLEO DE FRITURA USADO,82
06/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE FRITURA USADO,78
06/2017,CENTRO OESTE,Mato Grosso do Sul,ÓLEO DE FRITURA USADO,932
06/2017,SUDESTE,Minas Gerais,ÓLEO DE FRITURA USADO,291
06/2017,SUDESTE,Rio de Janeiro,ÓLEO DE FRITURA USADO,1191
06/2017,SUDESTE,São Paulo,ÓLEO DE FRITURA USADO,6063
06/2017,SUL,Paraná,ÓLEO DE FRITURA USADO,42
06/2017,SUL,Rio Grande do Sul,ÓLEO DE FRITURA USADO,115
06/2017,NORDESTE,Bahia,ÓLEO DE PALMA/DENDÊ (ELAEIS GUINEENSIS OU ELAEIS O,2478
06/2017,CENTRO OESTE,Goiás,ÓLEO DE SOJA (GLYCINE MAX),46993
06/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE SOJA (GLYCINE MAX),29661
06/2017,CENTRO OESTE,Mato Grosso do Sul,ÓLEO DE SOJA (GLYCINE MAX),18152
06/2017,NORDESTE,Bahia,ÓLEO DE SOJA (GLYCINE MAX),13119
06/2017,SUDESTE,Minas Gerais,ÓLEO DE SOJA (GLYCINE MAX),1911
06/2017,SUDESTE,Rio de Janeiro,ÓLEO DE SOJA (GLYCINE MAX),942
06/2017,SUDESTE,São Paulo,ÓLEO DE SOJA (GLYCINE MAX),5034
06/2017,SUL,Paraná,ÓLEO DE SOJA (GLYCINE MAX),24367
06/2017,SUL,Rio Grande do Sul,ÓLEO DE SOJA (GLYCINE MAX),76693
06/2017,SUL,Santa Catarina,ÓLEO DE SOJA (GLYCINE MAX),10268
06/2017,CENTRO OESTE,Goiás,OUTROS MATERIAIS GRAXOS,9523
06/2017,CENTRO OESTE,Mato Grosso,OUTROS MATERIAIS GRAXOS,22355
06/2017,NORDESTE,Bahia,OUTROS MATERIAIS GRAXOS,2190
06/2017,SUDESTE,Minas Gerais,OUTROS MATERIAIS GRAXOS,3242
06/2017,SUL,Paraná,OUTROS MATERIAIS GRAXOS,1119
06/2017,SUL,Rio Grande do Sul,OUTROS MATERIAIS GRAXOS,3735
05/2017,CENTRO OESTE,Goiás,GORDURA BOVINA,1687
05/2017,CENTRO OESTE,Mato Grosso,GORDURA BOVINA,455
05/2017,CENTRO OESTE,Mato Grosso do Sul,GORDURA BOVINA,2321
05/2017,NORDESTE,Bahia,GORDURA BOVINA,7076
05/2017,NORTE,Rondônia,GORDURA BOVINA,480
05/2017,SUDESTE,Minas Gerais,GORDURA BOVINA,3316
05/2017,SUDESTE,São Paulo,GORDURA BOVINA,6464
05/2017,SUL,Paraná,GORDURA BOVINA,7913
05/2017,SUL,Rio Grande do Sul,GORDURA BOVINA,14127
05/2017,SUDESTE,Minas Gerais,GORDURA DE FRANGO,257
05/2017,SUL,Paraná,GORDURA DE FRANGO,3552
05/2017,SUL,Rio Grande do Sul,GORDURA DE FRANGO,217
05/2017,CENTRO OESTE,Goiás,GORDURA DE PORCO,206
05/2017,SUDESTE,Minas Gerais,GORDURA DE PORCO,30
05/2017,SUDESTE,Rio de Janeiro,GORDURA DE PORCO,100
05/2017,SUL,Paraná,GORDURA DE PORCO,3223
05/2017,SUL,Rio Grande do Sul,GORDURA DE PORCO,2846
05/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE ALGODÃO (GOSSYPIUM HIRSUT),26
05/2017,SUL,Rio Grande do Sul,ÓLEO DE COLZA/CANOLA (BRESSICA CAMPESTRIS),569
05/2017,CENTRO OESTE,Goiás,ÓLEO DE FRITURA USADO,89
05/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE FRITURA USADO,120
05/2017,CENTRO OESTE,Mato Grosso do Sul,ÓLEO DE FRITURA USADO,1410
05/2017,SUDESTE,Minas Gerais,ÓLEO DE FRITURA USADO,553
05/2017,SUDESTE,Rio de Janeiro,ÓLEO DE FRITURA USADO,118
05/2017,SUDESTE,São Paulo,ÓLEO DE FRITURA USADO,4022
05/2017,SUL,Paraná,ÓLEO DE FRITURA USADO,183
05/2017,SUL,Rio Grande do Sul,ÓLEO DE FRITURA USADO,195
05/2017,NORDESTE,Bahia,ÓLEO DE PALMA/DENDÊ (ELAEIS GUINEENSIS OU ELAEIS O,29
05/2017,SUL,Rio Grande do Sul,ÓLEO DE PALMA/DENDÊ (ELAEIS GUINEENSIS OU ELAEIS O,333
05/2017,CENTRO OESTE,Goiás,ÓLEO DE SOJA (GLYCINE MAX),53176
05/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE SOJA (GLYCINE MAX),34315
05/2017,CENTRO OESTE,Mato Grosso do Sul,ÓLEO DE SOJA (GLYCINE MAX),21113
05/2017,NORDESTE,Bahia,ÓLEO DE SOJA (GLYCINE MAX),10208
05/2017,SUDESTE,Minas Gerais,ÓLEO DE SOJA (GLYCINE MAX),3382
05/2017,SUDESTE,Rio de Janeiro,ÓLEO DE SOJA (GLYCINE MAX),1348
05/2017,SUDESTE,São Paulo,ÓLEO DE SOJA (GLYCINE MAX),996
05/2017,SUL,Paraná,ÓLEO DE SOJA (GLYCINE MAX),24616
05/2017,SUL,Rio Grande do Sul,ÓLEO DE SOJA (GLYCINE MAX),79565
05/2017,SUL,Santa Catarina,ÓLEO DE SOJA (GLYCINE MAX),11379
05/2017,CENTRO OESTE,Goiás,OUTROS MATERIAIS GRAXOS,9544
05/2017,CENTRO OESTE,Mato Grosso,OUTROS MATERIAIS GRAXOS,22471
05/2017,NORDESTE,Bahia,OUTROS MATERIAIS GRAXOS,3884
05/2017,SUDESTE,Minas Gerais,OUTROS MATERIAIS GRAXOS,1728
05/2017,SUL,Paraná,OUTROS MATERIAIS GRAXOS,1051
05/2017,SUL,Rio Grande do Sul,OUTROS MATERIAIS GRAXOS,3763
04/2017,CENTRO OESTE,Goiás,GORDURA BOVINA,488
04/2017,CENTRO OESTE,Mato Grosso,GORDURA BOVINA,222
04/2017,CENTRO OESTE,Mato Grosso do Sul,GORDURA BOVINA,949
04/2017,NORDESTE,Bahia,GORDURA BOVINA,6603
04/2017,NORTE,Rondônia,GORDURA BOVINA,439
04/2017,SUDESTE,Minas Gerais,GORDURA BOVINA,3715
04/2017,SUDESTE,São Paulo,GORDURA BOVINA,2942
04/2017,SUL,Paraná,GORDURA BOVINA,7352
04/2017,SUL,Rio Grande do Sul,GORDURA BOVINA,15066
04/2017,SUDESTE,Minas Gerais,GORDURA DE FRANGO,268
04/2017,SUL,Paraná,GORDURA DE FRANGO,2159
04/2017,CENTRO OESTE,Goiás,GORDURA DE PORCO,104
04/2017,SUDESTE,Minas Gerais,GORDURA DE PORCO,553
04/2017,SUL,Paraná,GORDURA DE PORCO,4672
04/2017,SUL,Rio Grande do Sul,GORDURA DE PORCO,2136
04/2017,SUL,Rio Grande do Sul,ÓLEO DE COLZA/CANOLA (BRESSICA CAMPESTRIS),773
04/2017,CENTRO OESTE,Goiás,ÓLEO DE FRITURA USADO,20
04/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE FRITURA USADO,45
04/2017,CENTRO OESTE,Mato Grosso do Sul,ÓLEO DE FRITURA USADO,231
04/2017,SUDESTE,Minas Gerais,ÓLEO DE FRITURA USADO,281
04/2017,SUDESTE,Rio de Janeiro,ÓLEO DE FRITURA USADO,91
04/2017,SUDESTE,São Paulo,ÓLEO DE FRITURA USADO,3027
04/2017,SUL,Paraná,ÓLEO DE FRITURA USADO,49
04/2017,SUL,Rio Grande do Sul,ÓLEO DE FRITURA USADO,200
04/2017,SUL,Rio Grande do Sul,ÓLEO DE PALMA/DENDÊ (ELAEIS GUINEENSIS OU ELAEIS O,260
04/2017,CENTRO OESTE,Goiás,ÓLEO DE SOJA (GLYCINE MAX),49962
04/2017,CENTRO OESTE,Mato Grosso,ÓLEO DE SOJA (GLYCINE MAX),38683
04/2017,CENTRO OESTE,Mato Grosso do Sul,ÓLEO DE SOJA (GLYCINE MAX),18469
04/2017,NORDESTE,Bahia,ÓLEO DE SOJA (GLYCINE MAX),13422
04/2017,SUDESTE,Minas Gerais,ÓLEO DE SOJA (GLYCINE MAX),1680
04/2017,SUDESTE,Rio de Janeiro,ÓLEO DE SOJA (GLYCINE MAX),1891
04/2017,SUDESTE,São Paulo,ÓLEO DE SOJA (GLYCINE MAX),5738
04/2017,SUL,Paraná,ÓLEO DE SOJA (GLYCINE MAX),25743
04/2017,SUL,Rio Grande do Sul,ÓLEO DE SOJA (GLYCINE MAX),73818
04/2017,SUL,Santa Catarina,ÓLEO DE SOJA (GLYCINE MAX),7177
04/2017,CENTRO OESTE,Goiás,OUTROS MATERIAIS GRAXOS,8252
04/2017,CENTRO OESTE,Mato Grosso,OUTROS MATERIAIS GRAXOS,21018
04/2017,NORDESTE,Bahia,OUTROS MATERIAIS GRAXOS,460
04/2017,SUDESTE,Minas Gerais,OUTROS MATERIAIS GRAXOS,4014
04/2017,SUL,Paraná,OUTROS MATERIAIS GRAXOS,735
04/2017,SUL,Rio Grande do Sul,OUTROS MATERIAIS GRAXOS,3155
03/2017,CENTRO OESTE,Goiás,GORDURA BOVINA,670
03/2017,CENTRO OESTE,Mato Grosso,GORDURA BOVINA,222
03/2017,CENTRO OESTE,Mato Grosso do Sul,GORDURA BOVINA,1075
03/2017,NORDESTE,Bahia,GORDURA BOVINA,5227
03/2017,NORTE,Rondônia,GORDURA BOVINA,756
